method,seed,metric,point_estimate,ci_95_low,ci_95_high,n_clusters,n_rows,bootstrap_reps,bootstrap_unit
medgrounder,2026,coverage_iou,0.4434890034492694,0.40130624285708044,0.48517251056045707,161,194,2000,subject_id
medgrounder,2026,exact_union_iou,0.4322296045183693,0.3898623987008083,0.4739414462495244,161,194,2000,subject_id
medgrounder,2026,set_f1_optimal_0_3,0.6554982817869416,0.5872590176238144,0.7216225362418255,161,194,2000,subject_id
medgrounder,2026,set_f1_optimal_0_5,0.4656357388316151,0.3960400696096572,0.5378806630663066,161,194,2000,subject_id
